time,am_pm,month_day,months,year,usage_kWh,date,day_of_week
02,AM,16th,Jul,2014,0.442,2014-07-16,Wednesday
03,AM,16,Jul,2014,0.47,2014-07-16,Wednesday
04,AM,16th,Jul,2014,0.514,2014-07-16,Wednesday
05,AM,16,Jul,2014,2.244,2014-07-16,Wednesday
06,AM,16,Jul,2014,3.139,2014-07-16,Wednesday
07,AM,16,Jul,2014,2.009,2014-07-16,Wednesday
08,AM,16th,Jul,2014,1.094,2014-07-16,Wednesday
09,AM,16th,Jul,2014,0.799,2014-07-16,Wednesday
10,AM,16,Jul,2014,1.085,2014-07-16,Wednesday
11,AM,16,Jul,2014,1.428,2014-07-16,Wednesday
12,AM,16,Jul,2014,0.806,2014-07-16,Wednesday
01,PM,16,Jul,2014,0.826,2014-07-16,Wednesday
02,PM,16,Jul,2014,0.979,2014-07-16,Wednesday
03,PM,16,Jul,2014,0.989,2014-07-16,Wednesday
04,PM,16,Jul,2014,0.998,2014-07-16,Wednesday
05,PM,16,Jul,2014,3.682,2014-07-16,Wednesday
06,PM,16th,Jul,2014,3.461,2014-07-16,Wednesday
07,PM,16,Jul,2014,4.234,2014-07-16,Wednesday
08,PM,16th,Jul,2014,4.147,2014-07-16,Wednesday
09,PM,16,Jul,2014,1.238,2014-07-16,Wednesday
10,PM,16th,Jul,2014,1.14,2014-07-16,Wednesday
11,PM,16,Jul,2014,1.14,2014-07-16,Wednesday
12,PM,16th,Jul,2014,1.08,2014-07-16,Wednesday
01,AM,17,Jul,2014,0.451,2014-07-17,Thursday
02,AM,17,Jul,2014,0.437,2014-07-17,Thursday
03,AM,17th,Jul,2014,0.437,2014-07-17,Thursday
04,AM,17,Jul,2014,0.384,2014-07-17,Thursday
05,AM,17,Jul,2014,3.036,2014-07-17,Thursday
06,AM,17th,Jul,2014,3.283,2014-07-17,Thursday
07,AM,17,Jul,2014,1.987,2014-07-17,Thursday
08,AM,17th,Jul,2014,0.95,2014-07-17,Thursday
09,AM,17,Jul,2014,0.684,2014-07-17,Thursday
10,AM,17th,Jul,2014,0.883,2014-07-17,Thursday
11,AM,17,Jul,2014,1.356,2014-07-17,Thursday
12,AM,17th,Jul,2014,0.864,2014-07-17,Thursday
01,PM,17th,Jul,2014,0.998,2014-07-17,Thursday
02,PM,17,Jul,2014,1.085,2014-07-17,Thursday
03,PM,17,Jul,2014,0.97,2014-07-17,Thursday
04,PM,17,Jul,2014,1.008,2014-07-17,Thursday
05,PM,17,Jul,2014,3.089,2014-07-17,Thursday
06,PM,17,Jul,2014,3.696,2014-07-17,Thursday
07,PM,17th,Jul,2014,4.709,2014-07-17,Thursday
08,PM,17th,Jul,2014,4.339,2014-07-17,Thursday
09,PM,17,Jul,2014,1.483,2014-07-17,Thursday
10,PM,17th,Jul,2014,1.272,2014-07-17,Thursday
11,PM,17,Jul,2014,1.404,2014-07-17,Thursday
12,PM,17th,Jul,2014,1.38,2014-07-17,Thursday
01,AM,18th,Jul,2014,0.571,2014-07-18,Friday
02,AM,18,Jul,2014,0.499,2014-07-18,Friday
03,AM,18,Jul,2014,0.432,2014-07-18,Friday
04,AM,18th,Jul,2014,0.557,2014-07-18,Friday
05,AM,18th,Jul,2014,2.482,2014-07-18,Friday
06,AM,18th,Jul,2014,2.592,2014-07-18,Friday
07,AM,18,Jul,2014,2.182,2014-07-18,Friday
08,AM,18th,Jul,2014,1.133,2014-07-18,Friday
09,AM,18,Jul,2014,0.605,2014-07-18,Friday
10,AM,18,Jul,2014,0.97,2014-07-18,Friday
11,AM,18th,Jul,2014,1.212,2014-07-18,Friday
12,AM,18th,Jul,2014,0.77,2014-07-18,Friday
01,PM,18,Jul,2014,1.085,2014-07-18,Friday
02,PM,18th,Jul,2014,0.806,2014-07-18,Friday
03,PM,18,Jul,2014,1.094,2014-07-18,Friday
04,PM,18,Jul,2014,1.056,2014-07-18,Friday
05,PM,18th,Jul,2014,3.307,2014-07-18,Friday
06,PM,18,Jul,2014,3.461,2014-07-18,Friday
07,PM,18,Jul,2014,3.672,2014-07-18,Friday
08,PM,18,Jul,2014,3.533,2014-07-18,Friday
09,PM,18,Jul,2014,0.893,2014-07-18,Friday
10,PM,18,Jul,2014,1.63,2014-07-18,Friday
11,PM,18,Jul,2014,2.16,2014-07-18,Friday
12,PM,18,Jul,2014,1.068,2014-07-18,Friday
01,AM,19th,Jul,2014,0.85,2014-07-19,Saturday
02,AM,19th,Jul,2014,0.828,2014-07-19,Saturday
03,AM,19,Jul,2014,0.821,2014-07-19,Saturday
04,AM,19th,Jul,2014,0.828,2014-07-19,Saturday
05,AM,19,Jul,2014,0.598,2014-07-19,Saturday
06,AM,19,Jul,2014,2.189,2014-07-19,Saturday
07,AM,19,Jul,2014,2.909,2014-07-19,Saturday
08,AM,19,Jul,2014,3.463,2014-07-19,Saturday
09,AM,19th,Jul,2014,2.506,2014-07-19,Saturday
10,AM,19th,Jul,2014,1.526,2014-07-19,Saturday
11,AM,19th,Jul,2014,1.541,2014-07-19,Saturday
12,AM,19,Jul,2014,2.17,2014-07-19,Saturday
01,PM,19,Jul,2014,1.512,2014-07-19,Saturday
02,PM,19,Jul,2014,2.17,2014-07-19,Saturday
03,PM,19th,Jul,2014,2.527,2014-07-19,Saturday
04,PM,19th,Jul,2014,2.074,2014-07-19,Saturday
05,PM,19th,Jul,2014,1.944,2014-07-19,Saturday
06,PM,19,Jul,2014,5.054,2014-07-19,Saturday
07,PM,19th,Jul,2014,3.931,2014-07-19,Saturday
08,PM,19,Jul,2014,4.838,2014-07-19,Saturday
09,PM,19,Jul,2014,0.864,2014-07-19,Saturday
10,PM,19,Jul,2014,0.96,2014-07-19,Saturday
11,PM,19,Jul,2014,2.256,2014-07-19,Saturday
12,PM,19th,Jul,2014,1.426,2014-07-19,Saturday
01,AM,20,Jul,2014,0.698,2014-07-20,Sunday
02,AM,20th,Jul,2014,0.742,2014-07-20,Sunday
03,AM,20th,Jul,2014,0.806,2014-07-20,Sunday
04,AM,20th,Jul,2014,0.763,2014-07-20,Sunday
05,AM,20th,Jul,2014,0.619,2014-07-20,Sunday
06,AM,20th,Jul,2014,2.246,2014-07-20,Sunday
07,AM,20th,Jul,2014,3.254,2014-07-20,Sunday
08,AM,20,Jul,2014,2.558,2014-07-20,Sunday
09,AM,20,Jul,2014,2.225,2014-07-20,Sunday
10,AM,20th,Jul,2014,1.224,2014-07-20,Sunday
11,AM,20,Jul,2014,1.339,2014-07-20,Sunday
12,AM,20th,Jul,2014,1.901,2014-07-20,Sunday
01,PM,20th,Jul,2014,1.57,2014-07-20,Sunday
02,PM,20,Jul,2014,1.862,2014-07-20,Sunday
03,PM,20,Jul,2014,2.268,2014-07-20,Sunday
04,PM,20,Jul,2014,2.29,2014-07-20,Sunday
05,PM,20,Jul,2014,2.333,2014-07-20,Sunday
06,PM,20,Jul,2014,4.709,2014-07-20,Sunday
07,PM,20th,Jul,2014,5.054,2014-07-20,Sunday
08,PM,20th,Jul,2014,5.141,2014-07-20,Sunday
09,PM,20th,Jul,2014,1.325,2014-07-20,Sunday
10,PM,20th,Jul,2014,1.356,2014-07-20,Sunday
11,PM,20th,Jul,2014,1.08,2014-07-20,Sunday
12,PM,20th,Jul,2014,1.397,2014-07-20,Sunday
01,AM,21st,Jul,2014,0.389,2014-07-21,Monday
02,AM,21,Jul,2014,0.422,2014-07-21,Monday
03,AM,21,Jul,2014,0.403,2014-07-21,Monday
04,AM,21st,Jul,2014,0.499,2014-07-21,Monday
05,AM,21,Jul,2014,2.534,2014-07-21,Monday
06,AM,21,Jul,2014,2.621,2014-07-21,Monday
07,AM,21st,Jul,2014,1.793,2014-07-21,Monday
08,AM,21,Jul,2014,1.066,2014-07-21,Monday
09,AM,21st,Jul,2014,0.706,2014-07-21,Monday
10,AM,21,Jul,2014,0.95,2014-07-21,Monday
11,AM,21,Jul,2014,1.26,2014-07-21,Monday
12,AM,21,Jul,2014,0.763,2014-07-21,Monday
01,PM,21st,Jul,2014,0.806,2014-07-21,Monday
02,PM,21st,Jul,2014,0.912,2014-07-21,Monday
03,PM,21,Jul,2014,0.816,2014-07-21,Monday
04,PM,21,Jul,2014,0.912,2014-07-21,Monday
05,PM,21,Jul,2014,3.276,2014-07-21,Monday
06,PM,21,Jul,2014,2.957,2014-07-21,Monday
07,PM,21,Jul,2014,4.709,2014-07-21,Monday
08,PM,21,Jul,2014,3.955,2014-07-21,Monday
09,PM,21,Jul,2014,1.368,2014-07-21,Monday
10,PM,21st,Jul,2014,1.332,2014-07-21,Monday
11,PM,21,Jul,2014,1.224,2014-07-21,Monday
12,PM,21st,Jul,2014,1.32,2014-07-21,Monday
01,AM,22nd,Jul,2014,0.427,2014-07-22,Tuesday
02,AM,22,Jul,2014,0.562,2014-07-22,Tuesday
03,AM,22,Jul,2014,0.528,2014-07-22,Tuesday
04,AM,22nd,Jul,2014,0.403,2014-07-22,Tuesday
05,AM,22,Jul,2014,2.534,2014-07-22,Tuesday
06,AM,22nd,Jul,2014,2.794,2014-07-22,Tuesday
07,AM,22,Jul,2014,2.268,2014-07-22,Tuesday
08,AM,22nd,Jul,2014,0.806,2014-07-22,Tuesday
09,AM,22,Jul,2014,0.662,2014-07-22,Tuesday
10,AM,22nd,Jul,2014,1.133,2014-07-22,Tuesday
11,AM,22nd,Jul,2014,1.428,2014-07-22,Tuesday
12,AM,22nd,Jul,2014,0.842,2014-07-22,Tuesday
01,PM,22,Jul,2014,1.075,2014-07-22,Tuesday
02,PM,22,Jul,2014,0.922,2014-07-22,Tuesday
03,PM,22,Jul,2014,1.027,2014-07-22,Tuesday
04,PM,22,Jul,2014,0.893,2014-07-22,Tuesday
05,PM,22nd,Jul,2014,3.494,2014-07-22,Tuesday
06,PM,22nd,Jul,2014,3.394,2014-07-22,Tuesday
07,PM,22,Jul,2014,4.277,2014-07-22,Tuesday
08,PM,22nd,Jul,2014,3.418,2014-07-22,Tuesday
09,PM,22,Jul,2014,1.67,2014-07-22,Tuesday
10,PM,22,Jul,2014,1.212,2014-07-22,Tuesday
11,PM,22nd,Jul,2014,1.032,2014-07-22,Tuesday
12,PM,22nd,Jul,2014,1.044,2014-07-22,Tuesday
01,AM,23rd,Jul,2014,0.538,2014-07-23,Wednesday
02,AM,23rd,Jul,2014,0.547,2014-07-23,Wednesday
03,AM,23rd,Jul,2014,0.446,2014-07-23,Wednesday
04,AM,23rd,Jul,2014,0.466,2014-07-23,Wednesday
05,AM,23,Jul,2014,2.429,2014-07-23,Wednesday
06,AM,23,Jul,2014,3.427,2014-07-23,Wednesday
07,AM,23,Jul,2014,1.879,2014-07-23,Wednesday
08,AM,23,Jul,2014,0.931,2014-07-23,Wednesday
09,AM,23rd,Jul,2014,0.727,2014-07-23,Wednesday
10,AM,23,Jul,2014,1.066,2014-07-23,Wednesday
11,AM,23,Jul,2014,1.152,2014-07-23,Wednesday
12,AM,23rd,Jul,2014,0.691,2014-07-23,Wednesday
01,PM,23rd,Jul,2014,0.941,2014-07-23,Wednesday
02,PM,23,Jul,2014,0.941,2014-07-23,Wednesday
03,PM,23,Jul,2014,0.874,2014-07-23,Wednesday
04,PM,23,Jul,2014,1.027,2014-07-23,Wednesday
05,PM,23rd,Jul,2014,3.557,2014-07-23,Wednesday
06,PM,23rd,Jul,2014,3.528,2014-07-23,Wednesday
07,PM,23,Jul,2014,3.758,2014-07-23,Wednesday
08,PM,23rd,Jul,2014,3.917,2014-07-23,Wednesday
09,PM,23,Jul,2014,1.267,2014-07-23,Wednesday
10,PM,23,Jul,2014,1.068,2014-07-23,Wednesday
11,PM,23rd,Jul,2014,1.404,2014-07-23,Wednesday
12,PM,23rd,Jul,2014,1.128,2014-07-23,Wednesday
01,AM,24th,Jul,2014,0.422,2014-07-24,Thursday
02,AM,24th,Jul,2014,0.49,2014-07-24,Thursday
03,AM,24th,Jul,2014,0.456,2014-07-24,Thursday
04,AM,24,Jul,2014,0.485,2014-07-24,Thursday
05,AM,24,Jul,2014,2.482,2014-07-24,Thursday
06,AM,24th,Jul,2014,2.448,2014-07-24,Thursday
07,AM,24,Jul,2014,2.138,2014-07-24,Thursday
08,AM,24,Jul,2014,1.018,2014-07-24,Thursday
09,AM,24,Jul,2014,0.85,2014-07-24,Thursday
10,AM,24th,Jul,2014,0.883,2014-07-24,Thursday
11,AM,24th,Jul,2014,1.32,2014-07-24,Thursday
12,AM,24th,Jul,2014,0.778,2014-07-24,Thursday
01,PM,24,Jul,2014,0.912,2014-07-24,Thursday
02,PM,24,Jul,2014,1.027,2014-07-24,Thursday
03,PM,24,Jul,2014,1.066,2014-07-24,Thursday
04,PM,24,Jul,2014,1.142,2014-07-24,Thursday
05,PM,24,Jul,2014,3.65,2014-07-24,Thursday
06,PM,24th,Jul,2014,2.856,2014-07-24,Thursday
07,PM,24th,Jul,2014,4.536,2014-07-24,Thursday
08,PM,24th,Jul,2014,4.493,2014-07-24,Thursday
09,PM,24th,Jul,2014,1.152,2014-07-24,Thursday
10,PM,24,Jul,2014,1.272,2014-07-24,Thursday
11,PM,24th,Jul,2014,0.96,2014-07-24,Thursday
12,PM,24,Jul,2014,1.032,2014-07-24,Thursday
01,AM,25,Jul,2014,0.509,2014-07-25,Friday
02,AM,25th,Jul,2014,0.394,2014-07-25,Friday
03,AM,25th,Jul,2014,0.422,2014-07-25,Friday
04,AM,25,Jul,2014,0.557,2014-07-25,Friday
05,AM,25,Jul,2014,2.191,2014-07-25,Friday
06,AM,25,Jul,2014,2.678,2014-07-25,Friday
07,AM,25,Jul,2014,1.987,2014-07-25,Friday
08,AM,25,Jul,2014,1.066,2014-07-25,Friday
09,AM,25,Jul,2014,0.857,2014-07-25,Friday
10,AM,25,Jul,2014,1.085,2014-07-25,Friday
11,AM,25th,Jul,2014,1.356,2014-07-25,Friday
12,AM,25th,Jul,2014,0.662,2014-07-25,Friday
01,PM,25th,Jul,2014,0.883,2014-07-25,Friday
02,PM,25th,Jul,2014,1.152,2014-07-25,Friday
03,PM,25th,Jul,2014,1.133,2014-07-25,Friday
04,PM,25,Jul,2014,0.864,2014-07-25,Friday
05,PM,25,Jul,2014,3.37,2014-07-25,Friday
06,PM,25th,Jul,2014,3.394,2014-07-25,Friday
07,PM,25,Jul,2014,4.925,2014-07-25,Friday
08,PM,25,Jul,2014,4.608,2014-07-25,Friday
09,PM,25th,Jul,2014,0.95,2014-07-25,Friday
10,PM,25,Jul,2014,1.495,2014-07-25,Friday
11,PM,25,Jul,2014,2.784,2014-07-25,Friday
12,PM,25,Jul,2014,1.368,2014-07-25,Friday
01,AM,26,Jul,2014,0.85,2014-07-26,Saturday
02,AM,26th,Jul,2014,0.576,2014-07-26,Saturday
03,AM,26th,Jul,2014,0.605,2014-07-26,Saturday
04,AM,26,Jul,2014,0.59,2014-07-26,Saturday
05,AM,26,Jul,2014,0.842,2014-07-26,Saturday
06,AM,26,Jul,2014,1.786,2014-07-26,Saturday
07,AM,26th,Jul,2014,3.082,2014-07-26,Saturday
08,AM,26,Jul,2014,2.933,2014-07-26,Saturday
09,AM,26th,Jul,2014,2.354,2014-07-26,Saturday
10,AM,26,Jul,2014,1.584,2014-07-26,Saturday
11,AM,26,Jul,2014,1.656,2014-07-26,Saturday
12,AM,26,Jul,2014,1.613,2014-07-26,Saturday
01,PM,26,Jul,2014,1.67,2014-07-26,Saturday
02,PM,26,Jul,2014,2.189,2014-07-26,Saturday
03,PM,26th,Jul,2014,1.879,2014-07-26,Saturday
04,PM,26th,Jul,2014,2.57,2014-07-26,Saturday
05,PM,26th,Jul,2014,1.771,2014-07-26,Saturday
06,PM,26th,Jul,2014,4.277,2014-07-26,Saturday
07,PM,26,Jul,2014,5.141,2014-07-26,Saturday
08,PM,26th,Jul,2014,3.931,2014-07-26,Saturday
09,PM,26,Jul,2014,0.989,2014-07-26,Saturday
10,PM,26th,Jul,2014,1.152,2014-07-26,Saturday
11,PM,26,Jul,2014,2.328,2014-07-26,Saturday
12,PM,26,Jul,2014,1.469,2014-07-26,Saturday
01,AM,27th,Jul,2014,0.828,2014-07-27,Sunday
02,AM,27th,Jul,2014,0.821,2014-07-27,Sunday
03,AM,27th,Jul,2014,0.842,2014-07-27,Sunday
04,AM,27,Jul,2014,0.806,2014-07-27,Sunday
05,AM,27th,Jul,2014,0.612,2014-07-27,Sunday
06,AM,27th,Jul,2014,2.131,2014-07-27,Sunday
07,AM,27,Jul,2014,2.534,2014-07-27,Sunday
08,AM,27,Jul,2014,2.87,2014-07-27,Sunday
09,AM,27th,Jul,2014,1.836,2014-07-27,Sunday
10,AM,27th,Jul,2014,1.454,2014-07-27,Sunday
11,AM,27th,Jul,2014,1.714,2014-07-27,Sunday
12,AM,27th,Jul,2014,2.054,2014-07-27,Sunday
01,PM,27,Jul,2014,1.411,2014-07-27,Sunday
02,PM,27th,Jul,2014,2.131,2014-07-27,Sunday
03,PM,27th,Jul,2014,1.75,2014-07-27,Sunday
04,PM,27th,Jul,2014,2.333,2014-07-27,Sunday
05,PM,27th,Jul,2014,2.57,2014-07-27,Sunday
06,PM,27th,Jul,2014,5.054,2014-07-27,Sunday
07,PM,27,Jul,2014,4.277,2014-07-27,Sunday
08,PM,27th,Jul,2014,5.141,2014-07-27,Sunday
09,PM,27,Jul,2014,1.656,2014-07-27,Sunday
10,PM,27th,Jul,2014,1.344,2014-07-27,Sunday
11,PM,27,Jul,2014,1.404,2014-07-27,Sunday
12,PM,27,Jul,2014,1.627,2014-07-27,Sunday
01,AM,28,Jul,2014,0.408,2014-07-28,Monday
02,AM,28th,Jul,2014,0.566,2014-07-28,Monday
03,AM,28,Jul,2014,0.389,2014-07-28,Monday
04,AM,28th,Jul,2014,0.403,2014-07-28,Monday
05,AM,28,Jul,2014,2.402,2014-07-28,Monday
06,AM,28,Jul,2014,2.765,2014-07-28,Monday
07,AM,28th,Jul,2014,2.052,2014-07-28,Monday
08,AM,28,Jul,2014,1.027,2014-07-28,Monday
09,AM,28,Jul,2014,0.828,2014-07-28,Monday
10,AM,28,Jul,2014,1.018,2014-07-28,Monday
11,AM,28,Jul,2014,1.104,2014-07-28,Monday
12,AM,28th,Jul,2014,0.626,2014-07-28,Monday
01,PM,28th,Jul,2014,0.979,2014-07-28,Monday
02,PM,28,Jul,2014,0.835,2014-07-28,Monday
03,PM,28,Jul,2014,0.787,2014-07-28,Monday
04,PM,28,Jul,2014,0.787,2014-07-28,Monday
05,PM,28th,Jul,2014,3.151,2014-07-28,Monday
06,PM,28,Jul,2014,3.595,2014-07-28,Monday
07,PM,28,Jul,2014,5.011,2014-07-28,Monday
08,PM,28th,Jul,2014,4.032,2014-07-28,Monday
09,PM,28th,Jul,2014,1.555,2014-07-28,Monday
10,PM,28,Jul,2014,1.212,2014-07-28,Monday
11,PM,28,Jul,2014,1.308,2014-07-28,Monday
12,PM,28th,Jul,2014,1.32,2014-07-28,Monday
01,AM,29th,Jul,2014,0.576,2014-07-29,Tuesday
02,AM,29th,Jul,2014,0.509,2014-07-29,Tuesday
03,AM,29th,Jul,2014,0.408,2014-07-29,Tuesday
04,AM,29,Jul,2014,0.542,2014-07-29,Tuesday
05,AM,29,Jul,2014,2.666,2014-07-29,Tuesday
06,AM,29th,Jul,2014,3.226,2014-07-29,Tuesday
07,AM,29th,Jul,2014,1.922,2014-07-29,Tuesday
08,AM,29,Jul,2014,0.941,2014-07-29,Tuesday
09,AM,29th,Jul,2014,0.727,2014-07-29,Tuesday
10,AM,29,Jul,2014,0.912,2014-07-29,Tuesday
11,AM,29th,Jul,2014,1.20,2014-07-29,Tuesday
12,AM,29,Jul,2014,0.842,2014-07-29,Tuesday
01,PM,29th,Jul,2014,0.806,2014-07-29,Tuesday
02,PM,29th,Jul,2014,0.797,2014-07-29,Tuesday
03,PM,29th,Jul,2014,1.018,2014-07-29,Tuesday
04,PM,29th,Jul,2014,0.826,2014-07-29,Tuesday
05,PM,29th,Jul,2014,2.964,2014-07-29,Tuesday
06,PM,29,Jul,2014,3.427,2014-07-29,Tuesday
07,PM,29th,Jul,2014,4.536,2014-07-29,Tuesday
08,PM,29th,Jul,2014,3.955,2014-07-29,Tuesday
09,PM,29th,Jul,2014,1.397,2014-07-29,Tuesday
10,PM,29,Jul,2014,1.152,2014-07-29,Tuesday
11,PM,29,Jul,2014,1.176,2014-07-29,Tuesday
12,PM,29th,Jul,2014,1.068,2014-07-29,Tuesday
01,AM,30th,Jul,2014,0.538,2014-07-30,Wednesday
02,AM,30,Jul,2014,0.413,2014-07-30,Wednesday
03,AM,30,Jul,2014,0.542,2014-07-30,Wednesday
04,AM,30,Jul,2014,0.523,2014-07-30,Wednesday
05,AM,30th,Jul,2014,2.746,2014-07-30,Wednesday
06,AM,30,Jul,2014,3.312,2014-07-30,Wednesday
07,AM,30,Jul,2014,1.944,2014-07-30,Wednesday
08,AM,30,Jul,2014,1.094,2014-07-30,Wednesday
09,AM,30,Jul,2014,0.778,2014-07-30,Wednesday
10,AM,30,Jul,2014,0.902,2014-07-30,Wednesday
11,AM,30,Jul,2014,0.96,2014-07-30,Wednesday
12,AM,30,Jul,2014,0.828,2014-07-30,Wednesday
01,PM,30,Jul,2014,0.816,2014-07-30,Wednesday
02,PM,30,Jul,2014,0.989,2014-07-30,Wednesday
03,PM,30,Jul,2014,1.133,2014-07-30,Wednesday
04,PM,30,Jul,2014,0.912,2014-07-30,Wednesday
05,PM,30th,Jul,2014,3.401,2014-07-30,Wednesday
06,PM,30,Jul,2014,3.998,2014-07-30,Wednesday
07,PM,30,Jul,2014,5.054,2014-07-30,Wednesday
08,PM,30,Jul,2014,3.418,2014-07-30,Wednesday
09,PM,30th,Jul,2014,1.282,2014-07-30,Wednesday
10,PM,30,Jul,2014,1.224,2014-07-30,Wednesday
11,PM,30th,Jul,2014,1.428,2014-07-30,Wednesday
12,PM,30,Jul,2014,1.404,2014-07-30,Wednesday
01,AM,31,Jul,2014,0.413,2014-07-31,Thursday
02,AM,31,Jul,2014,0.389,2014-07-31,Thursday
03,AM,31,Jul,2014,0.528,2014-07-31,Thursday
04,AM,31st,Jul,2014,0.456,2014-07-31,Thursday
05,AM,31st,Jul,2014,2.35,2014-07-31,Thursday
06,AM,31st,Jul,2014,2.966,2014-07-31,Thursday
07,AM,31,Jul,2014,1.901,2014-07-31,Thursday
08,AM,31st,Jul,2014,0.893,2014-07-31,Thursday
09,AM,31st,Jul,2014,0.634,2014-07-31,Thursday
10,AM,31,Jul,2014,0.941,2014-07-31,Thursday
11,AM,31,Jul,2014,0.972,2014-07-31,Thursday
12,AM,31,Jul,2014,0.648,2014-07-31,Thursday
01,PM,31,Jul,2014,1.152,2014-07-31,Thursday
02,PM,31st,Jul,2014,0.778,2014-07-31,Thursday
03,PM,31,Jul,2014,0.989,2014-07-31,Thursday
04,PM,31st,Jul,2014,0.874,2014-07-31,Thursday
05,PM,31,Jul,2014,2.777,2014-07-31,Thursday
06,PM,31,Jul,2014,3.494,2014-07-31,Thursday
07,PM,31st,Jul,2014,3.974,2014-07-31,Thursday
08,PM,31,Jul,2014,3.11,2014-07-31,Thursday
09,PM,31,Jul,2014,1.382,2014-07-31,Thursday
10,PM,31,Jul,2014,1.392,2014-07-31,Thursday
11,PM,31,Jul,2014,1.356,2014-07-31,Thursday
12,PM,31st,Jul,2014,1.044,2014-07-31,Thursday
01,AM,01,Aug,2014,0.266,2014-08-01,Friday
02,AM,1st,Aug,2014,0.218,2014-08-01,Friday
03,AM,01,Aug,2014,0.264,2014-08-01,Friday
04,AM,01,Aug,2014,0.194,2014-08-01,Friday
05,AM,01,Aug,2014,1.307,2014-08-01,Friday
06,AM,01,Aug,2014,1.483,2014-08-01,Friday
07,AM,01,Aug,2014,1.112,2014-08-01,Friday
08,AM,01,Aug,2014,0.418,2014-08-01,Friday
09,AM,1st,Aug,2014,0.382,2014-08-01,Friday
10,AM,01st,Aug,2014,0.475,2014-08-01,Friday
11,AM,01,Aug,2014,0.534,2014-08-01,Friday
12,AM,01,Aug,2014,0.342,2014-08-01,Friday
01,PM,01,Aug,2014,0.494,2014-08-01,Friday
02,PM,1st,Aug,2014,0.49,2014-08-01,Friday
03,PM,1st,Aug,2014,0.384,2014-08-01,Friday
04,PM,1st,Aug,2014,0.509,2014-08-01,Friday
05,PM,01,Aug,2014,1.685,2014-08-01,Friday
06,PM,1st,Aug,2014,1.848,2014-08-01,Friday
07,PM,01st,Aug,2014,2.462,2014-08-01,Friday
08,PM,01,Aug,2014,1.805,2014-08-01,Friday
09,PM,01,Aug,2014,0.557,2014-08-01,Friday
10,PM,01,Aug,2014,0.764,2014-08-01,Friday
11,PM,01,Aug,2014,1.176,2014-08-01,Friday
12,PM,01st,Aug,2014,0.528,2014-08-01,Friday
01,AM,02nd,Aug,2014,0.335,2014-08-02,Saturday
02,AM,02,Aug,2014,0.335,2014-08-02,Saturday
03,AM,2nd,Aug,2014,0.367,2014-08-02,Saturday
04,AM,02,Aug,2014,0.421,2014-08-02,Saturday
05,AM,02,Aug,2014,0.40,2014-08-02,Saturday
06,AM,2nd,Aug,2014,0.97,2014-08-02,Saturday
07,AM,02nd,Aug,2014,1.31,2014-08-02,Saturday
08,AM,02,Aug,2014,1.326,2014-08-02,Saturday
09,AM,02nd,Aug,2014,1.134,2014-08-02,Saturday
10,AM,2nd,Aug,2014,0.727,2014-08-02,Saturday
11,AM,02,Aug,2014,0.828,2014-08-02,Saturday
12,AM,2nd,Aug,2014,0.97,2014-08-02,Saturday
01,PM,2nd,Aug,2014,0.648,2014-08-02,Saturday
02,PM,02nd,Aug,2014,0.979,2014-08-02,Saturday
03,PM,02,Aug,2014,1.123,2014-08-02,Saturday
04,PM,2nd,Aug,2014,1.264,2014-08-02,Saturday
05,PM,02,Aug,2014,1.199,2014-08-02,Saturday
06,PM,02,Aug,2014,2.009,2014-08-02,Saturday
07,PM,02,Aug,2014,1.814,2014-08-02,Saturday
08,PM,2nd,Aug,2014,2.57,2014-08-02,Saturday
09,PM,02,Aug,2014,0.461,2014-08-02,Saturday
10,PM,02,Aug,2014,0.451,2014-08-02,Saturday
11,PM,2nd,Aug,2014,1.224,2014-08-02,Saturday
12,PM,02nd,Aug,2014,0.799,2014-08-02,Saturday
01,AM,03,Aug,2014,0.346,2014-08-03,Sunday
02,AM,03,Aug,2014,0.374,2014-08-03,Sunday
03,AM,03,Aug,2014,0.356,2014-08-03,Sunday
04,AM,03,Aug,2014,0.421,2014-08-03,Sunday
05,AM,3rd,Aug,2014,0.432,2014-08-03,Sunday
06,AM,3rd,Aug,2014,0.912,2014-08-03,Sunday
07,AM,03,Aug,2014,1.714,2014-08-03,Sunday
08,AM,03,Aug,2014,1.607,2014-08-03,Sunday
09,AM,03,Aug,2014,1.123,2014-08-03,Sunday
10,AM,03,Aug,2014,0.677,2014-08-03,Sunday
11,AM,3rd,Aug,2014,0.828,2014-08-03,Sunday
12,AM,03,Aug,2014,0.816,2014-08-03,Sunday
01,PM,03,Aug,2014,0.814,2014-08-03,Sunday
02,PM,3rd,Aug,2014,0.95,2014-08-03,Sunday
03,PM,03,Aug,2014,1.188,2014-08-03,Sunday
04,PM,03rd,Aug,2014,1.015,2014-08-03,Sunday
05,PM,03,Aug,2014,1.004,2014-08-03,Sunday
06,PM,03rd,Aug,2014,2.138,2014-08-03,Sunday
07,PM,03,Aug,2014,1.879,2014-08-03,Sunday
08,PM,03rd,Aug,2014,1.901,2014-08-03,Sunday
09,PM,03,Aug,2014,0.756,2014-08-03,Sunday
10,PM,3rd,Aug,2014,0.486,2014-08-03,Sunday
11,PM,03,Aug,2014,0.618,2014-08-03,Sunday
12,PM,3rd,Aug,2014,0.698,2014-08-03,Sunday
01,AM,04,Aug,2014,0.242,2014-08-04,Monday
02,AM,04,Aug,2014,0.286,2014-08-04,Monday
